Latitude,Longitude,Crime Description,Count,Hour,Crime Frequency
34.3102,-118.4213,VEHICLE - STOLEN,2,1,2
34.3102,-118.4058,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1,20,1
34.3103,-118.4597,BATTERY - SIMPLE ASSAULT,4,17,7
34.3103,-118.4587,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,6,2
34.3103,-118.4532,THEFT PLAIN - PETTY ($950 & UNDER),2,18,2
34.3103,-118.4467,BATTERY - SIMPLE ASSAULT,3,21,3
34.3103,-118.4058,THEFT OF IDENTITY,1,19,1
34.3104,-118.4662,BURGLARY FROM VEHICLE,1,0,2
34.3104,-118.4661,BATTERY - SIMPLE ASSAULT,2,6,2
34.3104,-118.4614,VIOLATION OF RESTRAINING ORDER,9,13,4
34.3104,-118.4585,BATTERY - SIMPLE ASSAULT,1,21,2
34.3104,-118.4584,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),3,3,2
34.3104,-118.4335,BATTERY - SIMPLE ASSAULT,9,9,3
34.3105,-118.4869,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,0,1
34.3105,-118.4342,VEHICLE - STOLEN,4,22,2
34.3105,-118.4334,BATTERY - SIMPLE ASSAULT,3,11,2
34.3105,-118.4172,VEHICLE - STOLEN,1,18,1
34.3105,-118.4067,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1,16,2
34.3106,-118.4561,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1,12,1
34.3106,-118.4376,BATTERY - SIMPLE ASSAULT,1,5,1
34.3106,-118.428,BURGLARY,12,10,8
34.3107,-118.4741,THEFT OF IDENTITY,2,0,1
34.3107,-118.4545,THEFT PLAIN - PETTY ($950 & UNDER),1,10,1
34.3107,-118.4409,VEHICLE - STOLEN,8,22,8
34.3108,-118.4576,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,14,1
34.3108,-118.441,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",2,9,1
34.3108,-118.4282,VEHICLE - STOLEN,3,12,2
34.3109,-118.4833,BRANDISH WEAPON,1,23,1
34.3109,-118.4754,BURGLARY,7,12,6
34.3109,-118.4744,INTIMATE PARTNER - SIMPLE ASSAULT,4,6,2
34.3109,-118.4396,VEHICLE - STOLEN,3,3,2
34.311,-118.4655,BURGLARY,1,8,1
34.311,-118.4414,VEHICLE - STOLEN,1,23,1
34.311,-118.4206,VEHICLE - STOLEN,3,2,2
34.3111,-118.505,BURGLARY,3,9,2
34.3111,-118.4415,VEHICLE - STOLEN,4,21,4
34.3111,-118.4328,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",3,8,2
34.3111,-118.4327,BURGLARY FROM VEHICLE,1,1,1
34.3111,-118.4237,BATTERY - SIMPLE ASSAULT,1,21,1
34.3111,-118.4165,BURGLARY FROM VEHICLE,1,10,1
34.3111,-118.4164,BATTERY - SIMPLE ASSAULT,2,7,2
34.3111,-118.4036,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,15,1
34.3112,-118.4653,BURGLARY,1,12,1
34.3112,-118.4587,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,9,1
34.3112,-118.4569,THEFT OF IDENTITY,3,1,1
34.3113,-118.4553,BURGLARY FROM VEHICLE,1,0,1
34.3113,-118.4072,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1,15,1
34.3113,-118.4044,BATTERY - SIMPLE ASSAULT,1,7,2
34.3114,-118.4291,BURGLARY FROM VEHICLE,1,2,1
34.3115,-118.4573,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),2,17,2
34.3115,-118.4388,VEHICLE - STOLEN,6,8,4
34.3115,-118.4257,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),2,0,2
34.3115,-118.4252,THEFT OF IDENTITY,1,14,1
34.3116,-118.4714,VEHICLE - STOLEN,3,12,3
34.3116,-118.4517,ROBBERY,1,17,1
34.3116,-118.4485,BATTERY - SIMPLE ASSAULT,2,12,3
34.3116,-118.4453,VEHICLE - STOLEN,1,20,1
34.3116,-118.4256,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),2,10,1
34.3116,-118.4247,THEFT OF IDENTITY,2,9,1
34.3117,-118.4255,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",4,4,3
34.3117,-118.4186,VIOLATION OF RESTRAINING ORDER,6,9,3
34.3118,-118.4881,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1,13,1
34.3118,-118.4319,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",2,2,1
34.3119,-118.5049,BURGLARY FROM VEHICLE,2,4,1
34.3119,-118.4596,CRIMINAL THREATS - NO WEAPON DISPLAYED,1,3,1
34.3119,-118.4578,INTIMATE PARTNER - SIMPLE ASSAULT,1,4,1
34.3119,-118.4425,VEHICLE - STOLEN,2,18,1
34.3119,-118.4261,THEFT PLAIN - PETTY ($950 & UNDER),1,3,1
34.312,-118.5029,INTIMATE PARTNER - SIMPLE ASSAULT,1,0,1
34.312,-118.4383,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",2,11,1
34.312,-118.4382,BATTERY - SIMPLE ASSAULT,10,15,7
34.312,-118.4362,CRIMINAL THREATS - NO WEAPON DISPLAYED,3,9,3
34.312,-118.4252,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,8,1
34.3121,-118.5031,"BURGLARY, ATTEMPTED",1,12,1
34.3121,-118.4644,BURGLARY,1,10,1
34.3121,-118.4447,INTIMATE PARTNER - SIMPLE ASSAULT,1,23,3
34.3121,-118.4363,VEHICLE - STOLEN,7,8,5
34.3121,-118.4317,VANDALISM - MISDEAMEANOR ($399 OR UNDER),2,12,1
34.3121,-118.4316,BATTERY - SIMPLE ASSAULT,1,1,1
34.3121,-118.4299,VEHICLE - STOLEN,1,19,1
34.3121,-118.4236,THEFT OF IDENTITY,2,0,1
34.3121,-118.4181,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1,5,1
34.3122,-118.451,BATTERY - SIMPLE ASSAULT,1,14,2
34.3122,-118.4381,VEHICLE - STOLEN,14,17,7
34.3122,-118.418,THEFT OF IDENTITY,1,2,1
34.3123,-118.4574,BATTERY - SIMPLE ASSAULT,2,21,1
34.3123,-118.4558,VEHICLE - STOLEN,1,1,1
34.3123,-118.4509,BATTERY - SIMPLE ASSAULT,7,11,6
34.3123,-118.4444,VEHICLE - STOLEN,1,10,1
34.3123,-118.4379,BATTERY - SIMPLE ASSAULT,6,7,5
34.3123,-118.4192,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,10,1
34.3124,-118.464,THEFT OF IDENTITY,1,12,1
34.3124,-118.4048,INTIMATE PARTNER - AGGRAVATED ASSAULT,1,3,1
34.3125,-118.5053,"BUNCO, GRAND THEFT",1,7,2
34.3125,-118.4246,SHOPLIFTING - PETTY THEFT ($950 & UNDER),2,22,2
34.3125,-118.4181,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,8,1
34.3126,-118.4766,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2,15,2
34.3126,-118.4571,VEHICLE - STOLEN,2,1,1
34.3126,-118.4252,INTIMATE PARTNER - SIMPLE ASSAULT,2,8,1
34.3126,-118.4057,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1,10,1
34.3126,-118.4038,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1,8,1
34.3127,-118.4276,EXTORTION,1,1,1
34.3127,-118.4244,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),4,4,1
34.3127,-118.4199,BURGLARY,1,15,1
34.3127,-118.4198,THEFT OF IDENTITY,1,12,1
34.3127,-118.4032,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1,1,1
34.3127,-118.4031,THEFT OF IDENTITY,2,10,1
34.3128,-118.4729,BURGLARY FROM VEHICLE,2,6,1
34.3128,-118.4661,BURGLARY,1,6,1
34.3128,-118.4636,BURGLARY FROM VEHICLE,1,5,1
34.3128,-118.4415,THEFT OF IDENTITY,5,12,5
34.3128,-118.4373,VEHICLE - STOLEN,3,18,2
34.3128,-118.4308,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",3,12,2
34.3128,-118.4243,VEHICLE - STOLEN,1,18,1
34.3128,-118.4212,INTIMATE PARTNER - SIMPLE ASSAULT,1,8,1
34.3129,-118.5006,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,17,1
34.3129,-118.4699,BATTERY - SIMPLE ASSAULT,2,8,2
34.3129,-118.4502,BURGLARY,1,8,2
34.3129,-118.4469,VEHICLE - STOLEN,4,18,2
34.3129,-118.4438,VEHICLE - STOLEN,6,11,4
34.3129,-118.4373,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,20,2
34.3129,-118.4257,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,13,1
34.313,-118.5202,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",3,8,2
34.313,-118.5012,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,3,1
34.313,-118.4567,VEHICLE - STOLEN,2,16,2
34.313,-118.4502,BURGLARY FROM VEHICLE,1,20,1
34.313,-118.4221,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,19,1
34.313,-118.4196,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),2,6,3
34.3131,-118.5012,BURGLARY FROM VEHICLE,1,15,1
34.3131,-118.4733,VEHICLE - STOLEN,5,12,2
34.3131,-118.4697,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),3,16,3
34.3131,-118.4695,VEHICLE - STOLEN,2,3,1
34.3131,-118.4632,INTIMATE PARTNER - SIMPLE ASSAULT,4,12,3
34.3132,-118.4411,BATTERY - SIMPLE ASSAULT,1,9,1
34.3133,-118.4367,TRESPASSING,2,12,2
34.3134,-118.4284,BATTERY - SIMPLE ASSAULT,1,5,1
34.3134,-118.419,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),2,2,2
34.3135,-118.4222,INTIMATE PARTNER - SIMPLE ASSAULT,1,18,1
34.3136,-118.4819,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,16,1
34.3136,-118.4477,CRIMINAL HOMICIDE,1,18,1
34.3138,-118.4623,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,6,1
34.3138,-118.4385,INTIMATE PARTNER - SIMPLE ASSAULT,12,18,7
34.3138,-118.4297,"THEFT, PERSON",1,9,1
34.3139,-118.4427,VEHICLE - STOLEN,2,13,2
34.314,-118.4839,THEFT PLAIN - PETTY ($950 & UNDER),1,17,1
34.314,-118.4756,BURGLARY FROM VEHICLE,2,19,2
34.314,-118.4555,TRESPASSING,2,11,1
34.314,-118.4295,OTHER MISCELLANEOUS CRIME,1,0,1
34.314,-118.4229,VEHICLE - STOLEN,2,11,2
34.314,-118.4203,INTIMATE PARTNER - SIMPLE ASSAULT,1,22,1
34.3141,-118.4686,BATTERY WITH SEXUAL CONTACT,3,23,3
34.3141,-118.4293,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",3,0,1
34.3141,-118.4261,THEFT OF IDENTITY,1,10,1
34.3141,-118.4229,BURGLARY,1,14,1
34.3141,-118.4228,CHILD STEALING,1,22,2
34.3143,-118.4487,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",2,8,2
34.3144,-118.5035,BURGLARY FROM VEHICLE,1,15,1
34.3144,-118.4329,CRIMINAL THREATS - NO WEAPON DISPLAYED,1,17,1
34.3144,-118.429,BURGLARY,1,11,1
34.3146,-118.4752,VEHICLE - STOLEN,4,18,2
34.3146,-118.4562,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,9,1
34.3146,-118.4549,INTIMATE PARTNER - SIMPLE ASSAULT,1,2,1
34.3146,-118.4307,THEFT OF IDENTITY,2,1,1
34.3147,-118.4885,BURGLARY FROM VEHICLE,1,13,1
34.3147,-118.4588,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",2,3,1
34.3147,-118.4564,THEFT OF IDENTITY,1,15,1
34.3147,-118.4308,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,3,1
34.3147,-118.4269,INTIMATE PARTNER - SIMPLE ASSAULT,3,7,2
34.3148,-118.4906,VEHICLE - STOLEN,1,4,1
34.3148,-118.4888,INTIMATE PARTNER - AGGRAVATED ASSAULT,1,16,1
34.3148,-118.4857,VEHICLE - STOLEN,8,12,3
34.3148,-118.4269,INTIMATE PARTNER - SIMPLE ASSAULT,1,15,1
34.3148,-118.422,VEHICLE - STOLEN,2,3,1
34.3149,-118.4567,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,12,1
34.3149,-118.4336,BATTERY - SIMPLE ASSAULT,1,4,1
34.315,-118.4658,VEHICLE - STOLEN,3,9,1
34.315,-118.4611,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1,0,1
34.315,-118.4496,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2,21,2
34.3151,-118.4907,BATTERY - SIMPLE ASSAULT,1,9,1
34.3151,-118.4627,INTIMATE PARTNER - AGGRAVATED ASSAULT,1,1,1
34.3151,-118.4498,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,1,1
34.3151,-118.4413,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),4,19,3
34.3151,-118.4213,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,11,1
34.3152,-118.4724,BATTERY - SIMPLE ASSAULT,2,21,2
34.3152,-118.4595,BURGLARY,1,10,1
34.3152,-118.4315,BATTERY - SIMPLE ASSAULT,1,0,1
34.3152,-118.4314,EXTORTION,1,12,1
34.3154,-118.4344,BURGLARY FROM VEHICLE,1,15,1
34.3154,-118.4246,INTIMATE PARTNER - SIMPLE ASSAULT,2,16,2
34.3154,-118.4227,THEFT OF IDENTITY,6,12,3
34.3154,-118.4214,BATTERY - SIMPLE ASSAULT,1,16,1
34.3154,-118.4213,BURGLARY FROM VEHICLE,1,4,1
34.3154,-118.4209,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,8,1
34.3155,-118.4752,"BURGLARY, ATTEMPTED",1,20,1
34.3155,-118.4751,BATTERY - SIMPLE ASSAULT,2,0,2
34.3155,-118.4669,OTHER MISCELLANEOUS CRIME,1,12,1
34.3155,-118.4343,SHOPLIFTING - PETTY THEFT ($950 & UNDER),50,15,21
34.3155,-118.4305,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2,20,3
34.3156,-118.4537,INTIMATE PARTNER - SIMPLE ASSAULT,5,13,2
34.3156,-118.4472,VEHICLE - STOLEN,3,12,1
34.3156,-118.4408,VEHICLE - STOLEN,9,16,6
34.3156,-118.4403,VEHICLE - STOLEN,1,14,1
34.3157,-118.4667,VEHICLE - STOLEN,3,8,1
34.3157,-118.4602,BURGLARY,2,9,3
34.3157,-118.4537,INTIMATE PARTNER - SIMPLE ASSAULT,1,14,1
34.3158,-118.4308,THEFT OF IDENTITY,4,13,2
34.3159,-118.478,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1,7,1
34.3159,-118.4553,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,18,1
34.3159,-118.4412,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,3,19,4
34.3159,-118.4339,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,0,1
34.316,-118.4566,BURGLARY FROM VEHICLE,1,17,2
34.316,-118.4403,VEHICLE - STOLEN,1,1,1
34.3161,-118.4715,THEFT OF IDENTITY,1,1,1
34.3161,-118.4696,THEFT OF IDENTITY,2,9,1
34.3161,-118.4466,"BUNCO, GRAND THEFT",1,7,1
34.3161,-118.4336,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2,12,3
34.3161,-118.4287,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",4,12,3
34.3161,-118.427,INTIMATE PARTNER - SIMPLE ASSAULT,1,4,1
34.3161,-118.4096,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1,4,1
34.3161,-118.4008,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,1,1
34.3162,-118.4352,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),2,1,1
34.3163,-118.4401,TRESPASSING,1,17,1
34.3164,-118.4739,BURGLARY FROM VEHICLE,1,4,1
34.3164,-118.4676,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",2,22,1
34.3164,-118.4547,BURGLARY FROM VEHICLE,1,21,1
34.3164,-118.4092,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),2,9,1
34.3165,-118.4592,INTIMATE PARTNER - SIMPLE ASSAULT,1,21,1
34.3165,-118.4527,BATTERY - SIMPLE ASSAULT,1,9,1
34.3165,-118.4249,BRANDISH WEAPON,1,1,1
34.3166,-118.4927,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1,16,1
34.3166,-118.4748,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,9,1
34.3166,-118.4248,BURGLARY FROM VEHICLE,2,6,1
34.3166,-118.4233,BURGLARY FROM VEHICLE,1,18,1
34.3167,-118.4752,THEFT OF IDENTITY,3,20,2
34.3167,-118.4688,VEHICLE - STOLEN,1,15,1
34.3167,-118.4309,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,2,1
34.3167,-118.4264,BURGLARY FROM VEHICLE,1,3,1
34.3167,-118.4037,INTIMATE PARTNER - SIMPLE ASSAULT,1,13,1
34.3167,-118.3997,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,7,1
34.3168,-118.4459,INTIMATE PARTNER - SIMPLE ASSAULT,1,20,1
34.3168,-118.4443,THEFT OF IDENTITY,1,14,1
34.3168,-118.436,VEHICLE - STOLEN,1,3,1
34.3168,-118.4296,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,13,1
34.3168,-118.4231,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,0,1
34.3168,-118.4215,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,9,1
34.3169,-118.4298,VEHICLE - STOLEN,1,5,1
34.3169,-118.4085,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,13,1
34.3169,-118.4031,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",2,1,1
34.317,-118.4767,FAILURE TO YIELD,1,12,1
34.317,-118.4726,BRANDISH WEAPON,1,15,1
34.317,-118.4587,VEHICLE - STOLEN,1,23,1
34.317,-118.454,UNAUTHORIZED COMPUTER ACCESS,1,12,1
34.3171,-118.4684,THEFT OF IDENTITY,3,12,2
34.3171,-118.4668,THEFT OF IDENTITY,3,0,1
34.3171,-118.4652,VEHICLE - STOLEN,2,18,1
34.3171,-118.4493,BURGLARY,1,4,1
34.3171,-118.4101,VIOLATION OF RESTRAINING ORDER,5,22,5
34.3171,-118.4025,THEFT PLAIN - PETTY ($950 & UNDER),1,17,1
34.3172,-118.4848,BATTERY - SIMPLE ASSAULT,3,1,2
34.3172,-118.4778,FAILURE TO YIELD,1,10,1
34.3172,-118.4755,VEHICLE - STOLEN,19,10,8
34.3172,-118.4603,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,10,1
34.3172,-118.4449,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,2,1
34.3172,-118.4341,BURGLARY,1,11,2
34.3172,-118.4302,INTIMATE PARTNER - SIMPLE ASSAULT,1,15,1
34.3172,-118.3979,THEFT PLAIN - PETTY ($950 & UNDER),1,11,2
34.3173,-118.4847,BATTERY - SIMPLE ASSAULT,7,10,3
34.3173,-118.4453,THEFT OF IDENTITY,2,16,2
34.3173,-118.443,VEHICLE - STOLEN,5,18,3
34.3173,-118.4225,INTIMATE PARTNER - SIMPLE ASSAULT,1,17,1
34.3173,-118.4,BURGLARY,1,5,1
34.3174,-118.4648,BURGLARY,1,19,2
34.3174,-118.4624,BURGLARY,1,8,1
34.3174,-118.4561,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1,8,1
34.3174,-118.4517,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,17,1
34.3174,-118.4497,BURGLARY FROM VEHICLE,1,9,1
34.3174,-118.4431,VEHICLE - STOLEN,1,13,1
34.3174,-118.4367,VEHICLE - STOLEN,1,1,1
34.3174,-118.4321,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),2,2,1
34.3174,-118.4239,BURGLARY,2,14,3
34.3174,-118.4225,BURGLARY,1,4,1
34.3174,-118.4208,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1,11,1
34.3174,-118.3996,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,17,2
34.3175,-118.4625,"BURGLARY, ATTEMPTED",1,4,1
34.3175,-118.4271,INTIMATE PARTNER - SIMPLE ASSAULT,3,17,3
34.3175,-118.4256,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1,19,1
34.3175,-118.4222,BURGLARY,2,5,1
34.3175,-118.4208,VEHICLE - STOLEN,1,9,1
34.3175,-118.419,BATTERY - SIMPLE ASSAULT,2,18,2
34.3176,-118.4594,RESISTING ARREST,3,23,3
34.3176,-118.4548,"BUNCO, GRAND THEFT",1,4,1
34.3176,-118.4498,VEHICLE - STOLEN,1,15,1
34.3176,-118.4385,VEHICLE - STOLEN,1,19,1
34.3177,-118.4801,THEFT OF IDENTITY,1,8,1
34.3177,-118.4692,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,9,1
34.3177,-118.4532,BURGLARY,1,11,1
34.3177,-118.4109,THEFT PLAIN - PETTY ($950 & UNDER),1,19,1
34.3177,-118.4097,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,5,1
34.3177,-118.399,INTIMATE PARTNER - SIMPLE ASSAULT,1,10,1
34.3178,-118.474,THEFT OF IDENTITY,2,5,2
34.3178,-118.43,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,0,1
34.3179,-118.4765,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),2,15,1
34.3179,-118.4042,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,23,1
34.3181,-118.4776,RESISTING ARREST,1,17,1
34.3181,-118.4641,"BURGLARY, ATTEMPTED",2,17,2
34.3181,-118.4527,VEHICLE - STOLEN,2,19,2
34.3181,-118.4345,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),2,1,1
34.3181,-118.4313,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),2,2,2
34.3181,-118.4248,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",2,7,2
34.3181,-118.4216,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),2,0,1
34.3181,-118.4184,DISCHARGE FIREARMS/SHOTS FIRED,1,14,1
34.3181,-118.4183,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2,19,5
34.3182,-118.4481,BURGLARY FROM VEHICLE,1,23,1
34.3182,-118.4378,DISCHARGE FIREARMS/SHOTS FIRED,1,11,1
34.3182,-118.4313,INTIMATE PARTNER - SIMPLE ASSAULT,1,15,1
34.3183,-118.4573,INTIMATE PARTNER - SIMPLE ASSAULT,1,12,1
34.3183,-118.4524,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),3,14,3
34.3183,-118.4517,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),2,13,1
34.3183,-118.4507,VEHICLE - STOLEN,2,0,1
34.3183,-118.448,BURGLARY FROM VEHICLE,1,21,1
34.3183,-118.4443,BURGLARY FROM VEHICLE,2,6,1
34.3183,-118.4442,VEHICLE - STOLEN,5,10,2
34.3183,-118.4399,VEHICLE - STOLEN,1,19,1
34.3183,-118.4251,INTIMATE PARTNER - SIMPLE ASSAULT,2,3,1
34.3184,-118.4725,BURGLARY FROM VEHICLE,1,16,1
34.3184,-118.4685,BURGLARY FROM VEHICLE,1,17,1
34.3184,-118.467,THEFT OF IDENTITY,3,0,1
34.3184,-118.4637,BATTERY - SIMPLE ASSAULT,3,7,2
34.3184,-118.4605,THEFT OF IDENTITY,2,13,1
34.3184,-118.4188,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,0,1
34.3184,-118.4093,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,10,1
34.3184,-118.4008,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),9,12,6
34.3185,-118.4253,BURGLARY FROM VEHICLE,1,0,1
34.3185,-118.4244,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1,18,1
34.3185,-118.4079,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,15,1
34.3185,-118.407,VEHICLE - STOLEN,1,19,1
34.3185,-118.4008,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,14,2
34.3187,-118.4972,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,3,1
34.3187,-118.4704,INTIMATE PARTNER - SIMPLE ASSAULT,2,9,1
34.3187,-118.4633,VEHICLE - STOLEN,5,18,2
34.3187,-118.4271,THEFT OF IDENTITY,2,0,1
34.3187,-118.4224,THEFT OF IDENTITY,3,16,3
34.3187,-118.4193,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,3,11,3
34.3188,-118.495,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,8,1
34.3188,-118.4895,BURGLARY FROM VEHICLE,1,2,1
34.3188,-118.4739,BURGLARY FROM VEHICLE,1,5,1
34.3188,-118.4642,THEFT PLAIN - PETTY ($950 & UNDER),1,11,1
34.3188,-118.4436,VEHICLE - STOLEN,1,11,1
34.3188,-118.4289,VEHICLE - STOLEN,1,17,1
34.3188,-118.4257,VEHICLE - STOLEN,4,2,3
34.3189,-118.4743,THEFT PLAIN - PETTY ($950 & UNDER),2,15,2
34.3189,-118.4548,VEHICLE - STOLEN,2,0,1
34.3189,-118.4388,THEFT OF IDENTITY,3,0,2
34.3189,-118.4387,INTIMATE PARTNER - AGGRAVATED ASSAULT,1,13,1
34.3189,-118.4324,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),2,17,2
34.3189,-118.4099,BURGLARY,1,12,2
34.3189,-118.3983,OTHER MISCELLANEOUS CRIME,1,21,1
34.319,-118.4886,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),3,15,3
34.319,-118.4678,VEHICLE - STOLEN,1,17,1
34.319,-118.4645,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",2,20,3
34.319,-118.4517,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",6,15,7
